Latitude: 28.64278  Longitude: -82.26415
X & Y on Lambert Conformal Conic: 1692532.5 -1301758.28
Tile: 10669
Elevation: 25 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S-C. Kao; and B.E. Wilson. 2022. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4 R1. ORNL DAAC; Oak Ridge; Tennessee; USA. https://doi.org/10.3334/ORNLDAAC/2129
year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
2019,3,36823.04,0.00,252.26,0.00,27.24,15.68,1780.58
2019,4,36853.00,17.26,185.09,0.00,26.77,15.62,1773.22
2019,5,36885.04,0.00,153.16,0.00,17.77,11.76,1380.13
2019,6,36919.14,0.00,325.65,0.00,21.03,5.71,916.20
2019,7,36955.28,0.00,347.53,0.00,24.71,6.70,981.30
2019,8,36993.43,0.00,321.14,0.00,24.64,9.24,1165.98
2019,9,37033.57,0.00,249.86,0.00,21.29,10.86,1299.56
2019,10,37075.68,0.00,306.22,0.00,15.72,2.73,743.23
2019,11,37119.74,0.00,368.37,0.00,21.30,2.15,713.25
2019,12,37165.70,0.00,335.46,0.00,24.27,8.14,1082.22
2019,13,37213.56,0.00,305.91,0.00,26.07,11.97,1398.87
2019,14,37263.28,0.00,199.89,0.00,17.72,10.03,1230.13
2019,15,37314.82,0.00,176.91,0.00,13.34,6.83,989.92
2019,16,37368.17,0.00,308.58,0.00,14.70,2.12,711.66
2019,17,37423.29,0.00,389.81,0.00,21.47,0.53,634.72
2019,18,37480.15,0.00,382.08,0.00,23.69,3.59,789.82
2019,19,37538.73,10.91,276.00,0.00,26.00,7.31,1022.70
2019,20,37598.98,0.00,289.88,0.00,18.45,6.90,994.67
2019,21,37660.87,0.00,357.31,0.00,15.71,0.24,621.49
2019,22,37724.38,0.00,395.27,0.00,22.54,1.97,703.87
2019,23,37789.48,27.18,270.19,0.00,26.38,9.14,1158.74
2019,24,37856.12,0.00,276.87,0.00,22.13,11.16,1326.23
2019,25,37924.27,0.00,326.91,0.00,16.50,3.51,785.48
2019,26,37993.91,27.26,228.91,0.00,15.36,3.75,798.88
2019,27,38064.99,35.49,138.60,0.00,12.55,6.18,946.59
2019,28,38137.49,0.00,296.93,0.00,15.43,4.40,835.90
2019,29,38211.37,0.00,393.96,0.00,18.74,0.99,655.99
2019,30,38286.60,0.00,275.05,0.00,12.84,3.11,763.52
2019,31,38363.14,0.00,357.74,0.00,16.54,2.27,719.10
2019,32,38440.96,0.00,383.49,0.00,23.88,6.59,973.70
2019,33,38520.03,6.62,213.12,0.00,24.60,13.53,1549.61
2019,34,38600.31,0.00,215.48,0.00,23.03,15.15,1720.67
2019,35,38681.77,0.00,204.76,0.00,21.30,14.00,1597.48
2019,36,38764.37,0.00,365.02,0.00,25.38,10.02,1229.15
2019,37,38848.09,0.00,377.67,0.00,26.73,10.37,1257.78
2019,38,38932.89,0.00,374.78,0.00,27.61,11.41,1348.03
2019,39,39018.74,0.00,375.67,0.00,27.82,11.54,1359.69
2019,40,39105.61,2.11,233.93,0.00,24.34,12.54,1452.05
2019,41,39193.46,7.40,165.13,0.00,22.41,14.84,1687.37
2019,42,39282.27,0.00,340.86,0.00,28.40,15.03,1708.03
2019,43,39372.00,9.86,233.68,0.00,28.58,16.81,1913.59
2019,44,39462.62,0.00,204.59,0.00,17.57,11.09,1320.18
2019,45,39554.10,0.00,449.09,0.00,23.01,2.43,727.19
2019,46,39646.42,0.00,428.69,0.00,24.79,6.11,941.55
2019,47,39739.54,0.00,388.84,0.00,25.64,10.25,1248.42
2019,48,39833.43,0.00,379.98,0.00,29.57,14.25,1623.32
2019,49,39928.07,0.00,345.89,0.00,30.22,16.96,1932.25
2019,50,40023.42,0.00,349.38,0.00,30.19,16.82,1915.25
2019,51,40119.47,0.00,331.06,0.00,30.49,18.15,2082.29
2019,52,40216.18,0.00,319.42,0.00,29.10,17.83,2041.56
2019,53,40313.52,0.00,339.17,0.00,30.26,18.11,2076.81
2019,54,40411.47,0.00,319.85,0.00,30.13,18.94,2188.67
2019,55,40510.01,0.00,316.91,0.00,29.52,18.68,2152.30
2019,56,40609.10,0.00,349.13,0.00,24.56,13.19,1516.03
2019,57,40708.72,6.33,231.19,0.00,21.99,12.52,1450.18
2019,58,40808.85,8.79,272.56,0.00,26.16,14.01,1598.40
2019,59,40909.46,0.00,341.85,0.00,26.07,15.11,1716.98
2019,60,41010.54,0.00,384.28,0.00,28.49,15.24,1731.17
2019,61,41112.04,0.00,413.81,0.00,28.89,14.06,1603.93
2019,62,41213.96,1.69,420.04,0.00,29.65,14.46,1646.01
2019,63,41316.27,0.00,322.21,0.00,25.11,15.29,1736.06
2019,64,41418.94,1.77,258.11,0.00,15.95,8.97,1145.31
2019,65,41521.96,0.00,421.39,0.00,15.82,2.95,754.97
2019,66,41625.30,0.00,516.31,0.00,22.25,1.07,660.09
2019,67,41728.94,0.00,505.52,0.00,25.80,5.16,881.74
2019,68,41832.86,0.00,485.86,0.00,28.60,9.33,1173.43
2019,69,41937.03,0.00,410.79,0.00,29.39,15.24,1730.54
2019,70,42041.45,0.00,411.27,0.00,29.35,15.22,1728.75
2019,71,42146.08,0.00,263.25,0.00,24.37,16.63,1891.99
2019,72,42250.90,0.00,413.68,0.00,27.12,13.48,1544.96
2019,73,42355.91,0.00,426.29,0.00,28.73,14.17,1615.82
2019,74,42461.06,0.00,420.04,0.00,30.44,15.72,1784.62
2019,75,42566.36,0.00,335.53,0.00,27.19,16.92,1927.38
2019,76,42671.77,0.00,203.31,0.00,19.76,14.41,1640.23
2019,77,42777.28,0.00,360.20,0.00,22.99,12.86,1483.47
2019,78,42882.86,1.06,283.23,0.00,19.70,12.41,1439.87
2019,79,42988.50,0.00,396.18,0.00,23.46,12.35,1434.32
2019,80,43094.18,0.00,443.25,0.00,22.42,9.60,1194.72
2019,81,43199.88,0.00,509.86,0.00,23.25,6.50,967.37
2019,82,43305.58,0.00,549.59,0.00,26.18,4.96,807.72
2019,83,43411.27,0.00,518.77,0.00,27.36,8.99,1057.51
2019,84,43516.91,0.00,470.76,0.00,28.63,13.13,1427.89
2019,85,43622.49,0.00,430.30,0.00,26.80,13.57,1525.35
2019,86,43728.00,0.42,425.74,0.00,24.10,11.47,1350.37
2019,87,43833.41,0.00,444.60,0.00,25.64,11.97,1364.29
2019,88,43938.71,0.00,476.17,0.00,26.84,11.49,1269.06
2019,89,44043.86,0.00,477.99,0.00,28.21,12.47,1338.98
2019,90,44148.87,0.00,485.65,0.00,28.76,12.49,1328.13
2019,91,44253.69,8.75,163.87,0.00,19.52,13.85,1582.10
2019,92,44358.32,4.58,280.33,0.00,23.57,13.18,1515.05
2019,93,44462.74,0.00,499.82,0.00,25.17,9.17,1104.60
2019,94,44566.92,11.53,370.13,0.00,28.05,11.49,1355.09
2019,95,44670.83,6.71,321.17,0.00,28.36,15.03,1707.40
2019,96,44774.47,5.39,326.17,0.00,30.73,16.88,1921.97
2019,97,44877.81,0.00,437.32,0.00,30.50,16.90,1878.12
2019,98,44980.83,8.49,325.17,0.00,31.16,17.70,2023.89
2019,99,45083.51,5.00,263.33,0.00,29.33,19.36,2246.56
2019,100,45185.81,0.00,373.61,0.00,27.46,17.13,1953.26
2019,101,45287.73,0.00,449.03,0.00,29.77,16.15,1817.34
2019,102,45389.24,0.00,457.90,0.00,31.56,17.22,1918.21
2019,103,45490.31,0.00,397.66,0.00,31.83,19.95,2330.23
2019,104,45590.93,9.61,302.47,0.00,32.11,20.06,2345.46
2019,105,45691.06,0.00,399.16,0.00,25.94,15.06,1711.16
2019,106,45790.68,0.00,551.77,0.00,27.99,9.02,1090.55
2019,107,45889.78,0.00,529.02,0.00,28.77,11.06,1261.14
2019,108,45988.31,1.81,515.04,0.00,32.00,14.12,1531.33
2019,109,46086.27,29.48,303.10,0.00,28.47,16.42,1866.58
2019,110,46183.61,0.00,311.69,0.00,21.85,13.60,1557.06
2019,111,46280.32,0.00,478.92,0.00,24.28,10.07,1233.00
2019,112,46376.37,0.00,558.39,0.00,27.66,8.25,1063.80
2019,113,46471.72,0.00,553.35,0.00,28.92,9.62,1161.71
2019,114,46566.36,0.00,533.76,0.00,30.09,12.02,1307.02
2019,115,46660.26,6.20,371.85,0.00,29.63,13.61,1557.92
2019,116,46753.38,7.65,319.54,0.00,28.73,16.02,1819.63
2019,117,46845.70,0.00,508.99,0.00,29.09,12.74,1359.54
2019,118,46937.18,0.00,529.03,0.00,30.59,13.09,1231.30
2019,119,47027.81,0.00,516.19,0.00,30.95,14.11,1327.36
2019,120,47117.54,0.00,487.73,0.00,32.08,16.49,1577.51
2019,121,47206.34,0.00,407.69,0.00,31.23,18.84,1981.44
2019,122,47294.20,4.15,259.05,0.00,30.61,20.26,2375.77
2019,123,47381.07,0.00,307.02,0.00,29.64,20.76,2449.65
2019,124,47466.92,7.26,322.57,0.00,31.98,18.66,2109.86
2019,125,47551.72,15.85,257.24,0.00,29.30,19.50,2266.40
2019,126,47635.44,0.00,392.89,0.00,30.78,19.26,2156.97
2019,127,47718.05,0.00,490.56,0.00,32.88,17.15,1723.44
2019,128,47799.51,0.00,441.11,0.00,31.72,18.33,1944.03
2019,129,47879.80,0.00,395.25,0.00,31.42,19.66,2197.75
2019,130,47958.87,0.00,392.43,0.00,32.76,20.84,2356.25
2019,131,48036.69,0.00,417.38,0.00,33.38,20.53,2245.04
2019,132,48113.23,0.00,398.74,0.00,32.81,20.82,2288.18
2019,133,48188.46,43.71,216.66,0.00,28.61,20.61,2427.04
2019,134,48262.35,7.83,231.34,0.00,28.06,19.62,2282.81
2019,135,48334.85,0.00,392.47,0.00,30.29,18.93,2186.93
2019,136,48405.94,0.00,452.25,0.00,30.96,17.46,1938.40
2019,137,48475.58,0.00,477.55,0.00,31.61,17.02,1847.00
2019,138,48543.74,0.00,499.82,0.00,31.77,16.20,1723.37
2019,139,48610.38,0.00,514.64,0.00,32.71,16.04,1680.14
2019,140,48675.48,0.00,499.00,0.00,33.55,17.26,1829.36
2019,141,48738.99,0.00,446.89,0.00,34.32,20.18,2272.43
2019,142,48800.89,0.00,426.72,0.00,34.18,21.00,2425.40
2019,143,48861.14,0.00,491.41,0.00,33.56,17.93,1915.27
2019,144,48919.72,0.00,509.54,0.00,33.63,17.12,1794.31
2019,145,48976.59,0.00,504.85,0.00,35.09,18.40,1939.87
2019,146,49031.71,0.00,500.98,0.00,35.32,18.66,1975.00
2019,147,49085.06,0.00,467.57,0.00,35.43,20.37,2249.30
2019,148,49136.61,0.00,436.00,0.00,36.15,22.34,2562.81
2019,149,49186.33,0.00,498.32,0.00,36.26,19.77,2043.82
2019,150,49234.19,0.00,479.59,0.00,35.90,20.41,2162.42
2019,151,49280.16,0.00,429.79,0.00,35.15,21.87,2469.05
2019,152,49324.22,8.05,304.21,0.00,35.25,22.61,2742.72
2019,153,49366.34,0.00,409.08,0.00,35.04,22.35,2613.37
2019,154,49406.48,0.00,386.99,0.00,34.12,22.41,2675.99
2019,155,49444.64,0.00,422.81,0.00,35.43,22.13,2538.39
2019,156,49480.78,8.81,319.14,0.00,34.93,21.42,2550.31
2019,157,49514.89,7.98,286.35,0.00,33.42,21.97,2637.98
2019,158,49546.93,10.21,256.03,0.00,33.73,23.62,2915.80
2019,159,49576.90,22.58,259.97,0.00,32.20,22.22,2678.67
2019,160,49604.77,48.77,270.59,0.00,32.33,21.91,2628.15
2019,161,49630.52,7.30,248.30,0.00,30.66,21.49,2562.23
2019,162,49654.14,9.57,241.09,0.00,31.51,22.56,2733.88
2019,163,49675.61,25.43,221.80,0.00,30.56,22.47,2719.30
2019,164,49694.92,30.86,208.91,0.00,30.12,22.57,2736.33
2019,165,49712.05,21.95,228.53,0.00,29.69,21.53,2567.39
2019,166,49727.00,12.05,274.21,0.00,32.16,21.89,2624.39
2019,167,49739.75,10.41,271.10,0.00,31.84,21.85,2617.98
2019,168,49750.30,18.01,266.38,0.00,31.31,21.71,2597.01
2019,169,49758.64,14.41,251.78,0.00,31.38,22.50,2724.12
2019,170,49764.76,13.23,255.74,0.00,31.71,22.77,2769.06
2019,171,49768.65,0.00,354.03,0.00,32.69,23.30,2859.21
2019,172,49770.33,0.00,338.88,0.00,33.61,24.58,3088.99
2019,173,49769.78,0.00,397.86,0.00,34.00,23.17,2836.57
2019,174,49767.00,0.00,409.37,0.00,34.33,23.15,2834.07
2019,175,49762.00,0.00,446.75,0.00,34.42,21.93,2631.13
2019,176,49754.78,0.00,446.63,0.00,35.90,23.09,2823.16
2019,177,49745.35,17.02,332.06,0.00,36.13,23.46,2887.52
2019,178,49733.71,0.00,466.16,0.00,34.97,21.67,2589.86
2019,179,49719.87,8.13,349.99,0.00,35.13,21.84,2616.98
2019,180,49703.83,15.57,338.99,0.00,33.81,21.60,2578.51
2019,181,49685.62,0.00,440.19,0.00,33.90,22.16,2668.92
2019,182,49665.24,0.00,441.13,0.00,34.39,22.50,2724.85
2019,183,49642.70,0.00,402.89,0.00,34.39,23.92,2967.70
2019,184,49618.02,0.00,400.90,0.00,35.20,24.63,3096.83
2019,185,49591.22,14.98,315.56,0.00,35.37,24.12,3003.65
2019,186,49562.31,11.48,327.45,0.00,34.57,22.99,2806.43
2019,187,49531.31,17.41,328.70,0.00,33.81,22.37,2702.31
2019,188,49498.24,30.39,293.61,0.00,32.11,22.60,2740.22
2019,189,49463.12,0.00,413.89,0.00,33.04,22.62,2744.39
2019,190,49425.98,0.00,334.43,0.00,31.23,23.47,2889.21
2019,191,49386.83,0.00,318.28,0.00,31.35,24.01,2985.45
2019,192,49345.71,6.04,271.60,0.00,32.21,23.61,2913.69
2019,193,49302.63,17.38,307.34,0.00,32.47,22.37,2702.20
2019,194,49257.62,0.00,422.14,0.00,32.71,22.09,2656.65
2019,195,49210.71,0.00,445.80,0.00,34.82,22.72,2760.78
2019,196,49161.92,0.00,441.08,0.00,34.65,22.74,2764.14
2019,197,49111.29,25.66,333.98,0.00,35.07,22.81,2776.62
2019,198,49058.84,39.29,335.56,0.00,34.61,22.32,2695.22
2019,199,49004.61,0.00,434.30,0.00,33.03,21.58,2576.16
2019,200,48948.62,4.89,328.58,0.00,34.16,22.22,2678.45
2019,201,48890.90,13.19,325.95,0.00,34.57,22.60,2740.33
2019,202,48831.49,25.10,326.42,0.00,34.03,22.09,2657.76
2019,203,48770.42,0.00,442.50,0.00,33.63,21.48,2560.09
2019,204,48707.71,7.11,307.38,0.00,32.43,21.73,2599.15
2019,205,48643.41,51.29,199.84,0.00,28.70,22.57,2735.64
2019,206,48577.54,11.12,159.84,0.00,27.10,22.42,2712.04
2019,207,48510.14,5.72,203.13,0.00,28.21,22.25,2682.92
2019,208,48441.25,0.00,412.84,0.00,32.36,22.12,2662.43
2019,209,48370.88,0.00,431.48,0.00,33.65,22.54,2730.24
2019,210,48299.09,0.00,426.42,0.00,33.40,22.56,2733.67
2019,211,48225.90,15.74,313.84,0.00,33.54,22.95,2800.08
2019,212,48151.34,10.34,332.28,0.00,34.51,22.78,2771.91
2019,213,48075.46,21.33,321.73,0.00,32.56,21.82,2613.71
2019,214,47998.28,14.05,305.96,0.00,32.27,22.30,2691.05
2019,215,47919.83,0.00,412.13,0.00,33.13,22.86,2784.35
2019,216,47840.16,0.00,416.72,0.00,33.46,22.98,2804.57
2019,217,47759.28,6.09,294.88,0.00,32.69,23.16,2835.20
2019,218,47677.25,7.06,291.00,0.00,32.60,23.24,2849.34
2019,219,47594.09,8.78,263.45,0.00,31.87,23.71,2931.35
2019,220,47509.83,3.83,281.23,0.00,32.91,23.88,2961.00
2019,221,47424.50,6.37,289.88,0.00,33.84,24.22,3022.07
2019,222,47338.14,12.32,270.91,0.00,33.73,24.86,3141.25
2019,223,47250.78,2.40,267.85,0.00,33.87,25.11,3188.19
2019,224,47162.45,15.81,244.19,0.00,32.61,24.98,3162.11
2019,225,47073.18,10.04,246.08,0.00,32.40,24.81,3131.87
2019,226,46983.00,32.08,256.06,0.00,32.23,24.39,3053.89
2019,227,46891.95,39.30,245.27,0.00,31.21,23.98,2978.50
2019,228,46800.04,26.47,129.59,0.00,26.68,23.31,2861.59
2019,229,46707.32,2.17,170.16,0.00,27.17,22.76,2768.57
2019,230,46613.82,0.00,384.46,0.00,30.91,22.59,2740.05
2019,231,46519.55,0.00,456.92,0.00,33.44,22.19,2673.66
2019,232,46424.55,0.00,436.92,0.00,33.36,22.91,2793.14
2019,233,46328.85,0.00,450.79,0.00,34.13,22.93,2796.52
2019,234,46232.47,0.00,446.13,0.00,34.04,23.02,2812.28
2019,235,46135.44,0.00,441.89,0.00,33.58,22.71,2759.71
2019,236,46037.79,0.00,434.42,0.00,34.42,23.43,2881.59
2019,237,45939.55,0.00,443.13,0.00,34.64,23.07,2820.44
2019,238,45840.73,16.67,319.31,0.00,34.77,23.80,2946.42
2019,239,45741.37,6.56,297.82,0.00,32.36,22.95,2800.52
2019,240,45641.49,0.00,399.49,0.00,32.97,23.37,2872.31
2019,241,45541.12,0.00,431.31,0.00,34.70,23.49,2892.71
2019,242,45440.28,11.03,293.85,0.00,33.46,23.98,2978.80
2019,243,45338.99,2.37,281.76,0.00,33.05,24.17,3013.07
2019,244,45237.27,8.11,271.57,0.00,32.66,24.26,3029.64
2019,245,45135.16,9.25,248.53,0.00,31.75,24.36,3047.40
2019,246,45032.66,12.67,227.86,0.00,30.82,24.29,3034.43
2019,247,44929.82,0.00,355.10,0.00,31.61,23.69,2927.02
2019,248,44826.64,0.00,398.47,0.00,34.51,24.62,3095.94
2019,249,44723.14,0.00,383.50,0.00,34.43,25.00,3166.25
2019,250,44619.36,0.00,479.28,0.00,34.50,20.75,2448.05
2019,251,44515.31,0.00,476.60,0.00,34.92,20.96,2480.27
2019,252,44411.02,0.00,457.09,0.00,35.23,22.08,2655.65
2019,253,44306.49,0.00,432.97,0.00,34.20,22.41,2709.84
2019,254,44201.76,0.00,414.87,0.00,33.61,22.59,2738.72
2019,255,44096.85,0.00,396.41,0.00,33.78,23.29,2858.75
2019,256,43991.76,0.00,345.55,0.00,32.23,23.69,2927.59
2019,257,43886.54,3.34,271.60,0.00,32.57,23.37,2872.40
2019,258,43781.18,6.76,264.32,0.00,32.89,23.77,2942.66
2019,259,43675.72,0.00,387.41,0.00,34.22,23.41,2879.51
2019,260,43570.17,0.00,438.84,0.00,34.77,21.35,2539.89
2019,261,43464.56,0.59,435.55,0.00,33.51,20.53,2415.49
2019,262,43358.89,0.00,342.03,0.00,30.12,21.40,2548.32
2019,263,43253.20,0.00,359.71,0.00,29.93,20.69,2439.34
2019,264,43147.50,0.00,426.38,0.00,31.09,19.04,2201.66
2019,265,43041.80,0.00,440.07,0.00,31.70,18.70,2155.52
2019,266,42936.14,0.00,446.11,0.00,31.69,18.20,2089.29
2019,267,42830.52,0.00,473.34,0.00,32.90,17.08,1946.50
2019,268,42724.97,0.00,458.83,0.00,33.85,18.42,2118.38
2019,269,42619.51,0.00,410.01,0.00,32.88,20.28,2378.48
2019,270,42514.16,0.00,402.28,0.00,33.18,20.71,2441.59
2019,271,42408.93,0.00,410.48,0.00,33.45,20.37,2391.89
2019,272,42303.84,0.00,397.72,0.00,33.20,20.64,2431.26
2019,273,42198.93,0.00,392.03,0.00,33.79,21.16,2510.03
2019,274,42094.19,0.00,326.92,0.00,32.28,22.50,2724.90
2019,275,41989.67,0.00,363.19,0.00,32.93,21.48,2560.36
2019,276,41885.37,0.00,409.72,0.00,32.94,19.03,2199.93
2019,277,41781.32,0.00,436.90,0.00,33.76,17.61,2012.39
2019,278,41677.54,0.00,390.83,0.00,33.56,19.94,2328.92
2019,279,41574.04,0.00,340.52,0.00,32.51,21.29,2530.75
2019,280,41470.86,10.67,174.67,0.00,29.21,22.30,2690.72
2019,281,41368.01,1.63,264.21,0.00,30.49,22.50,2724.43
2019,282,41265.52,0.00,165.09,0.00,27.35,22.71,2760.03
2019,283,41163.40,0.00,336.67,0.00,31.29,20.70,2440.01
2019,284,41061.68,0.00,363.68,0.00,31.07,19.28,2234.57
2019,285,40960.39,0.00,407.90,0.00,30.52,16.39,1863.26
2019,286,40859.54,0.00,397.03,0.00,31.18,17.22,1963.98
2019,287,40759.16,0.00,400.48,0.00,32.37,17.59,2010.34
2019,288,40659.28,0.00,363.75,0.00,32.08,19.21,2224.85
2019,289,40559.92,7.16,236.42,0.00,31.48,20.82,2458.71
2019,290,40461.10,0.00,272.77,0.00,28.31,19.79,2307.16
2019,291,40362.85,53.16,175.61,0.00,24.14,17.37,1982.12
2019,292,40265.20,16.06,213.43,0.00,28.84,19.82,2311.80
2019,293,40168.17,0.00,255.82,0.00,28.54,20.54,2416.72
2019,294,40071.78,17.84,241.34,0.00,29.25,18.66,2150.29
2019,295,39976.08,1.69,331.60,0.00,32.13,20.47,2405.73
2019,296,39881.07,0.00,324.48,0.00,27.49,17.02,1939.11
2019,297,39786.80,5.94,282.43,0.00,31.53,17.50,1999.27
2019,298,39693.29,10.06,223.85,0.00,30.77,20.81,2457.04
2019,299,39600.56,8.96,189.28,0.00,30.68,22.52,2727.67
2019,300,39508.65,0.00,261.08,0.00,31.24,22.70,2756.95
2019,301,39417.59,0.00,304.73,0.00,32.38,21.85,2619.40
2019,302,39327.41,11.36,207.43,0.00,32.12,22.83,2779.07
2019,303,39238.14,0.00,276.41,0.00,31.89,22.65,2750.05
2019,304,39149.80,0.00,291.73,0.00,32.01,22.03,2648.06
2019,305,39062.43,0.00,314.78,0.00,26.90,16.81,1913.62
2019,306,38976.07,0.00,294.45,0.00,26.90,17.69,2022.58
2019,307,38890.73,0.00,337.97,0.00,25.81,14.89,1692.63
2019,308,38806.46,0.00,358.66,0.00,27.70,15.22,1728.40
2019,309,38723.29,0.00,284.52,0.00,28.49,19.41,2253.77
2019,310,38641.25,0.00,243.67,0.00,28.25,20.65,2432.24
2019,311,38560.37,0.00,299.20,0.00,30.73,20.39,2393.51
2019,312,38480.69,17.24,213.98,0.00,27.68,18.31,2103.81
2019,313,38402.24,0.00,318.23,0.00,26.38,15.66,1778.43
2019,314,38325.05,0.00,359.60,0.00,25.31,12.26,1426.24
2019,315,38249.15,0.00,378.92,0.00,27.51,12.19,1419.05
2019,316,38174.59,1.27,358.49,0.00,28.10,14.16,1614.20
2019,317,38101.39,0.00,322.31,0.00,20.14,9.78,1209.67
2019,318,38029.58,10.41,258.65,0.00,23.54,11.38,1345.80
2019,319,37959.21,5.29,159.90,0.00,20.54,14.29,1627.86
2019,320,37890.30,0.00,122.63,0.00,14.25,11.02,1313.60
2019,321,37822.90,0.00,115.81,0.00,12.24,9.27,1168.92
2019,322,37757.02,0.00,362.15,0.00,21.94,8.64,1119.76
2019,323,37692.71,0.00,345.23,0.00,20.89,8.73,1126.75
2019,324,37629.99,0.00,388.68,0.00,23.33,6.20,947.69
2019,325,37568.91,0.00,392.54,0.00,24.69,5.92,929.59
2019,326,37509.48,0.00,377.56,0.00,26.13,8.60,1116.98
2019,327,37451.76,23.97,275.19,0.00,27.11,10.27,1249.75
2019,328,37395.75,0.00,307.13,0.00,22.77,11.45,1351.63
2019,329,37341.51,0.00,359.22,0.00,20.01,5.19,883.43
2019,330,37289.05,0.00,374.54,0.00,22.64,5.06,875.78
2019,331,37238.40,0.00,377.97,0.00,26.31,6.48,965.95
2019,332,37189.61,0.00,341.74,0.00,27.19,11.17,1327.11
2019,333,37142.68,0.00,348.99,0.00,26.12,9.30,1171.11
2019,334,37097.66,0.00,345.79,0.00,27.18,10.07,1232.86
2019,335,37054.57,3.23,249.92,0.00,28.51,11.97,1398.69
2019,336,37013.43,0.00,263.02,0.00,20.90,10.30,1252.36
2019,337,36974.27,0.00,313.35,0.00,14.69,1.71,691.05
2019,338,36937.11,0.00,320.72,0.00,18.30,4.32,831.16
2019,339,36901.98,0.00,329.04,0.00,20.46,5.26,887.97
2019,340,36868.90,0.00,352.64,0.00,23.92,5.24,886.39
2019,341,36837.89,0.00,349.10,0.00,24.58,5.77,920.05
2019,342,36808.96,0.00,310.99,0.00,26.97,11.14,1323.95
2019,343,36782.15,0.00,315.31,0.00,27.46,10.92,1305.22
2019,344,36757.45,1.72,304.72,0.00,28.86,12.78,1475.47
2019,345,36734.90,0.00,237.98,0.00,25.44,14.43,1642.48
2019,346,36714.51,2.71,149.48,0.00,24.52,15.65,1777.37
2019,347,36696.28,6.32,86.51,0.00,22.53,17.64,2017.30
2019,348,36680.23,0.00,207.05,0.00,23.05,14.10,1607.67
2019,349,36666.38,0.00,329.19,0.00,24.42,7.03,1003.57
2019,350,36654.72,0.00,321.01,0.00,27.71,9.94,1222.55
2019,351,36645.27,30.69,193.27,0.00,28.23,15.02,1706.86
2019,352,36638.04,0.00,238.77,0.00,19.09,8.21,1087.33
2019,353,36633.03,0.00,300.88,0.00,19.90,4.92,867.10
2019,354,36630.24,0.00,296.13,0.00,23.00,8.01,1072.75
2019,355,36629.67,4.41,144.34,0.00,22.94,14.22,1620.86
2019,356,36631.33,54.78,120.13,0.00,22.77,15.73,1785.65
2019,357,36635.21,7.74,143.16,0.00,21.78,13.56,1552.95
2019,358,36641.32,0.00,153.16,0.00,18.33,12.09,1410.41
2019,359,36649.64,0.00,239.62,0.00,25.52,14.69,1671.13
2019,360,36660.17,0.00,212.85,0.00,25.03,15.80,1794.75
2019,361,36672.91,0.69,204.03,0.00,25.82,17.14,1954.18
2019,362,36687.84,4.94,116.23,0.00,25.41,19.07,2206.25
2019,363,36704.96,0.63,167.55,0.00,27.75,20.80,2456.00
2019,364,36724.26,0.00,166.77,0.00,26.75,20.12,2354.71
2019,365,36745.71,0.00,278.92,0.00,20.69,9.76,1208.04
2020,1,36769.43,0.00,275.25,0.00,20.86,8.47,1106.95
2020,2,36795.17,0.00,341.20,0.00,27.33,8.45,1105.23
2020,3,36823.04,0.00,306.46,0.00,29.73,13.70,1567.06
2020,4,36853.00,17.48,158.22,0.00,24.00,14.76,1678.70
2020,5,36885.04,0.00,298.46,0.00,19.16,5.67,913.86
2020,6,36919.14,0.00,343.51,0.00,19.61,2.52,732.00
2020,7,36955.28,0.00,362.10,0.00,21.96,2.41,726.25
2020,8,36993.43,0.00,335.93,0.00,18.84,2.77,744.99
2020,9,37033.57,0.00,368.80,0.00,25.25,4.24,826.76
2020,10,37075.68,0.00,333.78,0.00,27.42,10.15,1239.66
2020,11,37119.74,0.00,260.53,0.00,29.06,16.81,1913.81
2020,12,37165.70,0.00,254.11,0.00,29.06,17.23,1965.10
2020,13,37213.56,0.00,239.54,0.00,28.38,17.50,1998.81
2020,14,37263.28,0.00,276.60,0.00,27.70,14.95,1699.24
2020,15,37314.82,0.00,275.30,0.00,28.43,15.70,1783.33
2020,16,37368.17,0.00,272.80,0.00,27.56,15.20,1726.83
2020,17,37423.29,0.00,226.73,0.00,24.83,15.26,1732.82
2020,18,37480.15,0.00,291.69,0.00,25.66,12.64,1461.97
2020,19,37538.73,1.33,246.91,0.00,24.19,13.84,1581.51
2020,20,37598.98,0.00,294.64,0.00,16.58,4.64,850.07
2020,21,37660.87,0.00,234.58,0.00,11.21,2.51,731.46
2020,22,37724.38,0.00,378.46,0.00,16.33,-1.40,551.13
2020,23,37789.48,0.00,362.00,0.00,21.39,4.62,849.26
2020,24,37856.12,0.00,320.63,0.00,24.11,10.14,1238.73
2020,25,37924.27,0.00,307.77,0.00,20.35,7.75,1053.99
2020,26,37993.91,0.00,369.59,0.00,20.13,3.43,780.75
2020,27,38064.99,0.00,334.42,0.00,20.99,6.91,995.43
2020,28,38137.49,0.00,298.96,0.00,20.59,8.70,1124.34
2020,29,38211.37,0.00,348.53,0.00,18.27,3.87,805.49
